Stacking Boxes;1;0,6013998;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
Stacking Boxes;1;0,6093413;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22429
Stacking Boxes;1;0,6160889;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22429
Stacking Boxes;1;0,6231709;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72239;82,22429
Stacking Boxes;1;0,6300352;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6368929;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6437169;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,64963;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6563689;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6627007;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6693881;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6754754;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6818389;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22429
Stacking Boxes;1;0,6880895;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,6942952;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,7005951;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,7224;82,22428
Stacking Boxes;1;0,7066424;Small lever (1);0;94,31001;14,85278;94,31001;Small Button (2);0;86,5;15,85278;86,5;Small Button (1);0;21,86;18,00278;21,86;-73,19147;16,72241;82,22428
